time,ax,ay,az
83.32,-0.318932,0.079973,0.671289
83.34,0.017448,-0.311838,0.876847
83.36,-0.037412,0.388588,0.473811
83.38,0.376347,0.019871,0.318064
83.4,0.30175,0.298858,0.254318
83.42,0.632762,0.543125,0.051143
83.44,0.580725,1.529098,0.075607
83.46,0.881065,2.529797,-0.382471
83.48,0.750902,3.805362,-0.361588
83.5,0.41758,4.414866,-0.60573
83.52,0.559909,4.029946,-0.719279
83.54,0.328588,2.861818,-0.960112
83.56,0.293256,1.392667,-0.748445
83.58,0.392766,0.781067,-0.675999
83.6,-0.01882,0.424536,-0.986259
83.62,0.020724,0.362434,-0.555777
83.64,-0.228821,1.284279,-0.678372
83.66,-0.348957,1.109453,-0.312094
83.68,-0.371859,1.915712,-0.601413
83.7,-0.447386,2.103681,0.122067
83.72,-0.706753,1.988555,-0.137612
83.74,-0.754798,1.363318,0.068024
83.76,-0.581548,0.629014,0.69093
83.78,-0.549535,0.740426,0.634531
83.8,-0.631754,0.559467,0.6828
83.82,-0.339594,0.148057,1.022967
83.84,-0.529207,0.350905,0.546925
83.86,-0.333525,-0.303259,0.834321
83.88,-0.077367,0.090723,0.466001
83.9,-0.047056,0.121406,0.818839
83.92,0.002879,-0.044272,0.687965
83.94,0.487294,-0.502295,0.528469
83.96,0.312666,-0.168669,0.505727
83.98,0.481413,0.839071,0.241538
84.0,0.57352,1.547559,-0.175987
84.02,0.697336,3.006884,-0.219164
84.04,0.489323,3.819199,-0.229618
84.06,0.476973,4.648012,-0.264615
84.08,0.855165,3.621611,-0.954348
84.1,0.283475,2.802761,-0.774333
84.12,0.375492,1.263662,-0.839934
84.14,0.320887,0.949806,-0.415308
84.16,0.101973,0.156641,-0.630135
84.18,-0.121675,0.537346,-1.036649
84.2,-0.044178,1.189671,-0.562217
84.22,-0.365983,1.643838,-0.528743
84.24,-0.299924,2.102636,-0.224517
84.26,-0.408445,1.320139,-0.134707
84.28,-0.900475,1.510355,0.193542
84.3,-0.563245,0.97288,0.418147
84.32,-0.631351,0.648124,0.427222
84.34,-0.808377,0.233935,0.584004
84.36,-0.565095,0.098377,0.887797
84.38,-0.428198,0.04297,0.727723
84.4,-0.526993,0.309365,0.766183
84.42,-0.135976,-0.142113,0.589495
84.44,-0.16874,0.310378,0.910756
84.46,-0.103904,-0.150029,0.746534
84.48,0.458651,-0.094746,0.391699
84.5,0.296504,0.036166,0.742954
84.52,0.50765,0.26446,0.182817
84.54,0.415772,0.776274,0.067908
84.56,0.680464,1.594056,-0.062407
